line_id,molecule,transition,E(K),Aij(s-1),isNull,per01_intensity,median_intensity,mean_log_intensity,per75_intensity,per90_intensity,per95_intensity,per99_intensity,freq
h2_v1_j21__v0_j21,h2,v1_j21__v0_j21,4362.34345371,2.2e-07,False,-9.776273478031689,-7.971297876104628,-7.751150348088133,-7.080582044119776,-6.2051123449906695,-5.8293617964600495,-5.541932547711697,90896.48903009665
h2_v1_j21__v0_j19,h2,v1_j21__v0_j19,8588.86526088,4.398e-07,False,-9.208599544581936,-7.400124688966228,-7.189825977358874,-6.50235277272137,-5.619791713174378,-5.247181844613768,-4.965177882477743,178962.91414253612
h2_v1_j21__v1_j19,h2,v1_j21__v1_j19,3974.73602626,3.2e-06,False,-8.649425499923767,-6.846595498692309,-6.626158043546538,-5.95777218770139,-5.081478543091394,-4.705925777526367,-4.4194954348707824,82820.06069494817
h2_v1_j22__v0_j22,h2,v1_j22__v0_j22,4231.1389026,2.231e-07,False,-10.416748792745809,-8.57663723798207,-8.367140608625304,-7.673438802444503,-6.815843388792559,-6.456230134315053,-6.188961616902093,88162.62977137041
h2_v1_j22__v0_j20,h2,v1_j22__v0_j20,8486.34119741,5.962e-07,False,-9.703349331635067,-7.861954513418826,-7.6715031317631714,-6.955085680725354,-6.0975619007489215,-5.740340618446342,-5.477095149388943,176826.65928103586
h2_v1_j22__v1_j20,h2,v1_j22__v1_j20,3996.33024427,3.43e-06,False,-9.25437450836039,-7.414349452835948,-7.203409273587426,-6.5112438715914,-5.654166070288078,-5.294516695575211,-5.025534457460547,83270.01119088866
h2_v1_j23__v0_j23,h2,v1_j23__v0_j23,4096.33713162,2.27e-07,False,-10.08226824597447,-8.216806900267441,-8.012148246415975,-7.3057399434396,-6.447257199675749,-6.083691986371709,-5.802093225675584,85353.81661231013
h2_v1_j23__v0_j21,h2,v1_j23__v0_j21,8367.3378886,7.689e-07,False,-9.25578824153595,-7.390481496421519,-7.205501939853622,-6.475935490079579,-5.616782764215449,-5.25564367875864,-4.978537332413896,174347.0326609461
h2_v1_j23__v1_j21,h2,v1_j23__v1_j21,4004.99443489,3.614e-06,False,-8.890598507982395,-7.023799144188448,-6.81936416016829,-6.113308973904108,-5.255790001686056,-4.891023730516463,-4.609279168558785,83450.54363084947
h2_v1_j24__v0_j24,h2,v1_j24__v0_j24,3957.79353361,2.312e-07,False,-10.699872661402276,-8.799482533293336,-8.61903205156507,-7.8847981228961075,-7.043695745083479,-6.705881634503548,-6.460199372770672,82467.03642860033
h2_v1_j24__v0_j22,h2,v1_j24__v0_j22,8232.39129753,9.533e-07,False,-9.787675872769183,-7.875478947501476,-7.718273001876393,-6.961290041395248,-6.121969848467653,-5.786409928034458,-5.544098688664377,171535.20194082914
h2_v1_j24__v1_j22,h2,v1_j24__v1_j22,4001.25239636,3.745e-06,False,-9.483826138176669,-7.5849167281354415,-7.404625423359324,-6.669747387319472,-5.829305756342634,-5.491784340768222,-5.245722793216166,83372.57219925507
h2_v1_j24__v2_j22,h2,v1_j24__v2_j22,99.64383071,8.121e-15,False,-19.75081504419297,-17.85225444207085,-17.662362265623944,-16.93530977397897,-16.09529884847251,-15.756932174537535,-15.509581077319034,2076.2405484936016
h2_v1_j25__v0_j25,h2,v1_j25__v0_j25,3815.26248347,2.358e-07,False,-10.382032696477673,-8.462128137399151,-8.279837043839253,-7.531777284420431,-6.677129977538098,-6.3312505299843895,-6.0615153659760335,79497.17122358526
h2_v1_j25__v0_j23,h2,v1_j25__v0_j23,8081.86916262,1.144e-06,False,-9.389777387071376,-7.460879851723023,-7.300382485206613,-6.5307400502854565,-5.679125734104962,-5.332487943303424,-5.065280179734103,168398.82954607933
h2_v1_j25__v1_j23,h2,v1_j25__v1_j23,3985.532031,3.816e-06,False,-9.1540345895142,-7.233974761169674,-7.0524570068826185,-6.303690645836564,-5.4491305569159705,-5.103564283291867,-4.833839025243492,83045.01293376919
h2_v1_j25__v2_j23,h2,v1_j25__v2_j23,222.45017644,4.75e-13,False,-17.31281361777865,-15.392385990451531,-15.202156865777628,-14.45991906047019,-13.608670597921948,-13.259781009148254,-12.989711976852863,4635.109600397298
h2_v1_j26__v0_j26,h2,v1_j26__v0_j26,3668.37385296,2.404e-07,False,-10.981423533562994,-9.015817029891403,-8.86385065272934,-8.079169575880531,-7.226440632111456,-6.885293109902236,-6.62140521161906,76436.50877610121
h2_v1_j26__v0_j24,h2,v1_j26__v0_j24,7915.93482823,1.337e-06,False,-9.930682840751093,-7.945911648254224,-7.815538479208016,-7.010484967715664,-6.158504188737381,-5.818142118397494,-5.556707132047166,164941.31902091202
h2_v1_j26__v1_j24,h2,v1_j26__v1_j24,3958.14129462,3.825e-06,False,-9.74539148203316,-7.781062879122005,-7.630617687965026,-6.8446176581636085,-5.992155724818898,-5.650859725615078,-5.388190886068435,82474.28259231166
h2_v1_j26__v2_j24,h2,v1_j26__v2_j24,338.57302086,4.082e-12,False,-16.78731490437946,-14.820289482159676,-14.662799565467637,-13.883044477785395,-13.028714307716998,-12.68815949744042,-12.423711757448284,7054.717081094262
h2_v1_j27__v0_j27,h2,v1_j27__v0_j27,3516.59864843,2.445e-07,False,-10.747587216968531,-8.746252893813313,-8.596358935215749,-7.7855435572601,-6.923436279878466,-6.569921594494251,-6.279047627796428,73274.02664694446
h2_v1_j27__v0_j25,h2,v1_j27__v0_j25,7734.49889019,1.525e-06,False,-9.633300650381472,-7.617642710809111,-7.4888867339677905,-6.661086906936905,-5.792217436947441,-5.443397127217422,-5.157215700164074,161160.80748468885
h2_v1_j27__v1_j25,h2,v1_j27__v1_j25,3919.23640672,3.768e-06,False,-9.513387207063058,-7.511966456037854,-7.363207802950341,-6.550712025647786,-5.6876595696233965,-5.336013344606435,-5.045387891775181,81663.63626110362
h2_v1_j27__v2_j25,h2,v1_j27__v2_j25,448.70698529,1.752e-11,False,-15.78517823896575,-13.785652532312774,-13.631687310397703,-12.82396637578083,-11.9614316570942,-11.60808766343033,-11.316678737186498,9349.536550464278
h2_v1_j28__v0_j28,h2,v1_j28__v0_j28,3359.19694577,2.479e-07,False,-11.324293590550807,-9.277266843841796,-9.147104732779068,-8.315399051867079,-7.454841968980816,-7.112092931879401,-6.8329871238696045,69994.30731925477
h2_v1_j28__v0_j26,h2,v1_j28__v0_j26,7537.1499547,1.703e-06,False,-10.152783960930012,-8.096765596107044,-7.988166728361274,-7.139411167987317,-6.275996836922602,-5.933403220113418,-5.6608934708454655,157048.7228814896
h2_v1_j28__v1_j26,h2,v1_j28__v1_j26,3868.77610174,3.643e-06,False,-10.098003159346618,-8.04986259311886,-7.921197271288995,-7.087845897231098,-6.228808425946508,-5.88369364807359,-5.605692117469473,80612.2141053884
h2_v1_j28__v2_j26,h2,v1_j28__v2_j26,553.57647665,5.249e-11,False,-15.78474337941181,-13.73489498382697,-13.603671780257216,-12.772751280660824,-11.913426432784956,-11.5672474921235,-11.28958044666298,11534.662199589691
h2_v2_j0__v0_j2,h2,v2_j0__v0_j2,11125.52870531,3.466e-07,False,-8.45149311595822,-6.396152336431129,-6.641880486751985,-5.872964211452339,-5.741940255899031,-5.698851939726275,-5.47842557982134,231818.40417819223
h2_v2_j0__v1_j2,h2,v2_j0__v1_j2,5164.00651232,1.284e-06,False,-8.109842303082909,-6.127886508863167,-6.371736865156658,-5.609685904230206,-5.468896172793859,-5.420014845034391,-5.207038643527542,107600.43684759505
h2_v2_j1__v0_j3,h2,v2_j1__v0_j3,10773.95776551,1.605e-07,False,-8.750419557137878,-6.467541737911471,-6.637806066146354,-5.702769201227474,-5.4534851755001394,-5.393134915411323,-5.010522149021493,224492.85441074934
h2_v2_j1__v0_j1,h2,v2_j1__v0_j1,11618.56588095,1.939e-07,False,-8.643970959328543,-6.353697671522959,-6.529724172056334,-5.593155942918247,-5.344280386550887,-5.285752392726916,-4.8997897047133145,242091.63202064412
h2_v2_j1__v1_j3,h2,v2_j1__v1_j3,4837.74752091,6.389e-07,False,-8.430698074450438,-6.209774824613533,-6.338810721983214,-5.428972943606928,-5.162793420784342,-5.090950886759061,-4.737080347288663,100802.30250802389
h2_v2_j1__v1_j1,h2,v2_j1__v1_j1,5640.08270702,6.378e-07,False,-8.376460281184674,-6.144423852715985,-6.278717572336827,-5.365886843397738,-5.099837735130931,-5.029254364947038,-4.674055744014929,117520.2551902421
h2_v2_j2__v0_j4,h2,v2_j2__v0_j4,10413.23909672,1.032e-07,False,-8.546472487454245,-6.504554824252918,-6.74943745084193,-5.953504702619013,-5.783859580687388,-5.732671661238461,-5.5242198718142985,216976.69689849834
h2_v2_j2__v0_j2,h2,v2_j2__v0_j2,11585.01396674,1.383e-07,False,-8.39027430913492,-6.338079096834093,-6.583320093369851,-5.788526870535134,-5.618797580579767,-5.570423188929147,-5.356830575843962,241392.52356339176
h2_v2_j2__v0_j0,h2,v2_j2__v0_j0,12094.87783938,1.275e-07,False,-8.412251861891622,-6.359966410813329,-6.603430639765102,-5.807675727349322,-5.640505444372819,-5.592656603508835,-5.377033109341386,252016.36288233622
h2_v2_j2__v1_j4,h2,v2_j2__v1_j4,4510.53883605,4.398e-07,False,-8.167181333265304,-6.208052764170168,-6.448525540744133,-5.663135212999922,-5.483495795224465,-5.424808270204358,-5.234836997795811,93984.37976775115
h2_v2_j2__v1_j2,h2,v2_j2__v1_j2,5623.49177374,4.532e-07,False,-8.086372909867588,-6.104422566102799,-6.345942839421856,-5.557659570689999,-5.3789773494072,-5.3210360001631205,-5.128744113795275,117174.5562325862
h2_v2_j2__v1_j0,h2,v2_j2__v1_j0,6107.88809716,3.681e-07,False,-8.151792801938466,-6.1612742248841,-6.4029041288407775,-5.613825782303714,-5.435523222742049,-5.378162541262574,-5.185678686916603,127267.73792842895
h2_v2_j2__v2_j0,h2,v2_j2__v2_j0,459.48526142,2.563e-11,False,-13.354023231552862,-11.4323241612455,-11.667529395899804,-10.886587817355398,-10.705398448899926,-10.645295945072814,-10.457909035364665,9574.119384991141
h2_v2_j3__v0_j5,h2,v2_j3__v0_j5,10046.27767288,6.962e-08,False,-8.997902438239295,-6.897260667336922,-7.066924297939112,-6.042660725780859,-5.730977400157176,-5.672803591187678,-5.273366390575225,209330.46147699025
h2_v2_j3__v0_j3,h2,v2_j3__v0_j3,11534.93795043,1.287e-07,False,-8.686352953696685,-6.571960607812961,-6.751870795603908,-5.723536904539886,-5.416458291029914,-5.359831414845272,-4.955274547326147,240349.1086843267
h2_v2_j3__v0_j1,h2,v2_j3__v0_j1,12379.54606587,1.899e-07,False,-8.494912823900139,-6.373939553899376,-6.559696307763206,-5.5289414662657785,-5.225252850414745,-5.164759383148199,-4.760222921997925,257947.88629422148
h2_v2_j3__v1_j5,h2,v2_j3__v1_j5,4185.08582587,3.168e-07,False,-8.670261356964529,-6.615087543555883,-6.746419136290786,-5.745640642014975,-5.424485417278868,-5.354836574426772,-4.9768097438952505,87203.03935209003
h2_v2_j3__v1_j3,h2,v2_j3__v1_j3,5598.72770583,4.197e-07,False,-8.430856345942324,-6.367686520976717,-6.506847577846369,-5.4995983472715695,-5.180800827292404,-5.113346827629506,-4.7286747075868805,116658.5567816013
h2_v2_j3__v1_j1,h2,v2_j3__v1_j1,6401.06289194,4.975e-07,False,-8.306693904418609,-6.235822331753645,-6.380501632068164,-5.369826134855262,-5.051413099235937,-4.985796754973972,-4.601161447011684,133376.5094638195
h2_v2_j3__v2_j1,h2,v2_j3__v2_j1,760.98018492,4.126e-10,False,-12.296434575696903,-10.241705045172512,-10.371112374204213,-9.371555958033849,-9.04925789253835,-8.979747033808769,-8.598749431556039,15856.25427357743
h2_v2_j4__v0_j6,h2,v2_j4__v0_j6,9675.77554864,4.704e-08,False,-9.105934366462233,-7.136861443826105,-7.329394322267053,-6.501395719466166,-6.245669898385087,-6.197371743572272,-5.929776776359004,201610.4498298176
h2_v2_j4__v0_j4,h2,v2_j4__v0_j4,11468.63478983,1.249e-07,False,-8.63239681505101,-6.650647824016629,-6.843892927545939,-6.013017547095835,-5.761512915460323,-5.717168738036015,-5.438530121611128,238967.5749802317
h2_v2_j4__v0_j2,h2,v2_j4__v0_j2,12640.40966129,2.379e-07,False,-8.328682879383193,-6.338495125943249,-6.530156809407627,-5.69752225113379,-5.449687660616189,-5.407449241677603,-5.124536753778466,263383.40167512983
h2_v2_j4__v1_j6,h2,v2_j4__v1_j6,3863.84817296,2.279e-07,False,-8.713952012646173,-6.829625035003758,-7.006338767018494,-6.193653284686304,-5.928387817821764,-5.873849286280401,-5.62270517208773,80509.53273033265
h2_v2_j4__v1_j4,h2,v2_j4__v1_j4,5565.93452917,4.047e-07,False,-8.339823560696967,-6.424437229733619,-6.607833252508276,-5.7894859352165415,-5.52632483515352,-5.473589035146047,-5.217812390533281,115975.25784969289
h2_v2_j4__v1_j2,h2,v2_j4__v1_j2,6678.88746686,5.595e-07,False,-8.13787876184115,-6.207723059652153,-6.394805161485103,-5.572323699136215,-5.311426747155807,-5.260153586034052,-5.002192548902486,139165.43431452796
h2_v2_j4__v2_j2,h2,v2_j4__v2_j2,1055.39569312,2.37e-09,False,-11.255348497091948,-9.376627421511756,-9.552740526266096,-8.74050069788316,-8.474635634177446,-8.42084823952064,-8.167957299406869,21990.878081941755
h2_v2_j5__v0_j7,h2,v2_j5__v0_j7,9304.17702894,3.133e-08,False,-9.446804301445916,-7.554125615627647,-7.552247876010142,-6.642460866444188,-6.231368040242252,-6.103102505317423,-5.737559674745262,193867.59300803635
h2_v2_j5__v0_j5,h2,v2_j5__v0_j5,11386.49140801,1.228e-07,False,-8.779755607015097,-6.876743389423635,-6.889101550804155,-5.970773103408442,-5.564076520086799,-5.433125451817786,-5.067282348075934,237255.98461974633
h2_v2_j5__v0_j3,h2,v2_j5__v0_j3,12875.15168556,2.768e-07,False,-8.38816161015577,-6.472971548734924,-6.495732384955896,-5.572615316603716,-5.169452614246385,-5.037272134301414,-4.667819891383424,268274.6318270828
h2_v2_j5__v1_j7,h2,v2_j5__v1_j7,3548.99005816,1.612e-07,False,-9.122532842823842,-7.25744250449916,-7.21697653204227,-6.332878364496629,-5.915141201724407,-5.785490210890985,-5.428319240609269,73948.9541143561
h2_v2_j5__v1_j5,h2,v2_j5__v1_j5,5525.29956099,3.948e-07,False,-8.55218547976846,-6.677184926944201,-6.6483834585677775,-5.754883039875843,-5.339201515608983,-5.210331364412147,-4.850572993623831,115128.56249463768
h2_v2_j5__v1_j3,h2,v2_j5__v1_j3,6938.94143952,5.768e-07,False,-8.295128235371124,-6.414862034361926,-6.395719415142767,-5.494030179220127,-5.081877952511211,-4.952672763642836,-4.592517253398082,144584.07989435262
h2_v2_j5__v2_j3,h2,v2_j5__v2_j3,1340.21373368,8.38e-09,False,-10.84425650882202,-8.966530158666057,-8.942747676580225,-8.04488064882786,-7.630507041540979,-7.502235933626816,-7.141081902407007,27925.523112542938
h2_v2_j6__v0_j8,h2,v2_j6__v0_j8,8933.63263776,2.04e-08,False,-9.83351049296467,-8.00691521107371,-8.05442065416447,-7.2179099549044015,-6.828164015995879,-6.727969133898946,-6.466558686054542,186146.7006607334
h2_v2_j6__v0_j6,h2,v2_j6__v0_j6,11288.97660738,1.211e-07,False,-8.983693726803073,-7.143043534694071,-7.197919880726342,-6.3550648634890345,-5.968467145070289,-5.870635800675689,-5.6050456003582125,235224.1058601318
h2_v2_j6__v0_j4,h2,v2_j6__v0_j4,13081.83584857,3.07e-07,False,-8.546581065885254,-6.687725508752674,-6.744417460381614,-5.897409735651026,-5.513525747271054,-5.419195506857128,-5.144982311001314,272581.2310105459
h2_v2_j6__v1_j8,h2,v2_j6__v1_j8,3242.35018941,1.114e-07,False,-9.501173648065215,-7.700538575751493,-7.719296595106688,-6.905132100532081,-6.509213500880715,-6.407429679794592,-6.153504632092944,67559.61596118519
h2_v2_j6__v1_j6,h2,v2_j6__v1_j6,5477.04923169,3.866e-07,False,-8.736890216848842,-6.933460782672277,-6.9641773346765605,-6.14052252600141,-5.748140468319162,-5.645159387210319,-5.390261223271743,114123.18876043848
h2_v2_j6__v1_j4,h2,v2_j6__v1_j4,7179.1355879,5.571e-07,False,-8.477167499608298,-6.660464681850953,-6.699940413328219,-5.870016974144543,-5.4776134988307446,-5.375967632617079,-5.119882744240099,149588.9138797987
h2_v2_j6__v2_j4,h2,v2_j6__v2_j4,1613.20105873,2.226e-08,False,-10.515529341838317,-8.705513806982896,-8.739910927636746,-7.913536533179955,-7.520779034881011,-7.418358538307229,-7.162998012795585,33613.65603010581
h2_v2_j7__v0_j9,h2,v2_j7__v0_j9,8565.98109021,1.294e-08,False,-9.973979384346544,-8.226829220737114,-8.07867840803255,-7.304130250991259,-6.786880089137365,-6.59868490727507,-6.2967213793277175,178486.08539433207
h2_v2_j7__v0_j7,h2,v2_j7__v0_j7,11176.63080837,1.196e-07,False,-8.924446578632297,-7.151057477307623,-7.020432727583406,-6.234683111606991,-5.717041253796488,-5.532991717134598,-5.228562544719759,232883.1992360545
h2_v2_j7__v0_j5,h2,v2_j7__v0_j5,13258.94518599,3.278e-07,False,-8.440234293573265,-6.644712165981136,-6.527446598044775,-5.73391057320527,-5.2172517521583215,-5.037755455850115,-4.725888282395471,276271.5908175513
h2_v2_j7__v1_j9,h2,v2_j7__v1_j9,2945.43070155,7.478e-08,False,-9.65631445841822,-7.925436161730968,-7.740406773140419,-6.992643246595574,-6.471727569054415,-6.278501979378687,-5.9847005955524,61372.817682352885
h2_v2_j7__v1_j7,h2,v2_j7__v1_j7,5421.44383758,3.792e-07,False,-8.686188464971668,-6.95661104123809,-6.784508550286536,-6.027022431294183,-5.505238693079655,-5.314754560295434,-5.017772555473208,112964.56034216586
h2_v2_j7__v1_j5,h2,v2_j7__v1_j5,7397.75334041,5.062e-07,False,-8.435443712839955,-6.697719283842274,-6.540301763642006,-5.773741359614551,-5.253767248223771,-5.065076999907548,-4.76426317738605,154144.16872244747
h2_v2_j7__v2_j5,h2,v2_j7__v2_j5,1872.45377942,4.883e-08,False,-10.037236768055358,-8.30821606539435,-8.12710637570854,-7.375626435894585,-6.854014913458215,-6.6623464836914685,-6.367722486321113,39015.60622780977
h2_v2_j8__v0_j10,h2,v2_j8__v0_j10,8202.74695456,7.951e-09,False,-10.60284655413155,-8.818192635422509,-8.6838973468045,-7.897294927036068,-7.3887017668235,-7.245603679352344,-7.049998923707101,170917.51405720192
h2_v2_j8__v0_j8,h2,v2_j8__v0_j8,11050.05373203,1.181e-07,False,-9.33233251080012,-7.527099618725725,-7.407721452823294,-6.609399068467885,-6.10241625717148,-5.960937141786505,-5.762546726412753,230245.76090661358
h2_v2_j8__v0_j6,h2,v2_j8__v0_j6,13405.39770308,3.383e-07,False,-8.803881666312723,-6.997893254525898,-6.887651578603653,-6.07746953346522,-5.573530816012914,-5.439365405914861,-5.234732424147252,279323.1661358083
h2_v2_j8__v1_j10,h2,v2_j8__v1_j10,2659.40238058,4.865e-08,False,-10.286607265585015,-8.509550505863345,-8.350173691773085,-7.591548978975542,-7.0782036348674,-6.933897015237955,-6.738451479249978,55412.954499816115
h2_v2_j8__v1_j8,h2,v2_j8__v1_j8,5358.77128511,3.723e-07,False,-9.101187747048298,-7.327548546065396,-7.175891324917522,-6.407358543013304,-5.894241810711234,-5.750148252458401,-5.554865512417014,111658.6762368617
h2_v2_j8__v1_j6,h2,v2_j8__v1_j6,7593.4703274,4.311e-07,False,-8.899755743152564,-7.117256466007108,-6.9785412051491456,-6.196006778270675,-5.685248459998106,-5.543062924931644,-5.34667559840555,158222.24903632337
h2_v2_j8__v2_j6,h2,v2_j8__v2_j6,2116.42109427,9.338e-08,False,-10.103126999921594,-8.325465719490346,-8.166750808055204,-7.408505492439247,-6.8952524884010815,-6.749810735413846,-6.555739822187239,44099.060245880166
h2_v2_j9__v0_j11,h2,v2_j9__v0_j11,7845.1508661,4.72e-09,False,-10.414445671866256,-8.679608929954671,-8.54612207931805,-7.840255117771627,-7.27936851614631,-7.098291294963202,-6.890687883767248,163466.42056196913
h2_v2_j9__v0_j9,h2,v2_j9__v0_j9,10909.89043239,1.165e-07,False,-8.907696223812527,-7.170351187275228,-7.038635344492109,-6.318134921298091,-5.759742713595675,-5.58514168660321,-5.370214858871518,227325.23161694605
h2_v2_j9__v0_j7,h2,v2_j9__v0_j7,13520.54014911,3.385e-07,False,-8.371631072277971,-6.637696553562726,-6.506427721139405,-5.770001903977272,-5.218088936981395,-5.047034212055827,-4.827025247463848,281722.3454286637
h2_v2_j9__v1_j11,h2,v2_j9__v1_j11,2385.12277492,3.055e-08,False,-10.09655966825724,-8.348271162224849,-8.217441312711754,-7.537668374634168,-6.975207100615293,-6.788289051108767,-6.5831080422991946,49697.894823382216
h2_v2_j9__v1_j9,h2,v2_j9__v1_j9,5289.34004373,3.658e-07,False,-8.677407234244363,-6.938532024618031,-6.806493720549909,-6.116237283551346,-5.555142279953847,-5.369884366924782,-5.163027793291537,110211.96390496682
h2_v2_j9__v1_j7,h2,v2_j9__v1_j7,7765.35317832,3.401e-07,False,-8.562370910827228,-6.826030786579473,-6.692800947524283,-5.987988094473154,-5.426800806848049,-5.245261900858228,-5.037857156516233,161803.70653477506
h2_v2_j9__v2_j7,h2,v2_j9__v2_j7,2343.90934218,1.609e-07,False,-9.380752253022427,-7.634502871906559,-7.503302900407034,-6.822979055699875,-6.260904252210724,-6.07492185019316,-5.868622524787231,48839.14622261394
h2_v2_j10__v0_j12,h2,v2_j10__v0_j12,7494.12878371,2.692e-09,False,-11.11490420574371,-9.369361206220487,-9.223633677517483,-8.50053716019478,-7.936103929210742,-7.791947836862151,-7.659785221401049,156152.3071273314
h2_v2_j10__v0_j10,h2,v2_j10__v0_j10,10756.81609291,1.147e-07,False,-9.35255149150401,-7.61113367580049,-7.466618517929535,-6.723545544875457,-6.164048059741708,-6.022043940326165,-5.891129992753377,224135.67990764632
